index,cities,name,address,description,score,url,bonus,latitude,longitude
2,Cassis,"Le Best à Cassis,Top emplacement,Parking,2 pas du Port","13 Rue de Belloy, 13260 Cassis, France","Offrant une vue sur la ville, Le Best à Cassis, Top emplacement, Parking,2 pas du Port propose un hébergement avec une terrasse et un balcon, à environ 400 mètres de la Grande Mer. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi.Cet appartement climatisé comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.Vous pourrez faire de la randonnée dans les environs et profiter d'une plage privée.Le Best à Cassis, Top emplacement, Parking,2 pas du Port se trouve à moins de 1 km du Bestouan et à 10 minutes à pied de la plage de l'Anse de Corton. L'aéroport de Marseille-Provence, le plus proche, est implanté à 45 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.En voir plus",9.3,https://www.booking.com/hotel/fr/le-best-a-cassis-top-emplacement-cassis.fr.html,Empty,43.21544456,5.53885704
2,Cassis,Villa Bobnell,"4 Impasse du 8 mai, 13260 Cassis, France","Située à Cassis, la Villa Bobnell est un hébergement indépendant doté d'un jardin et d'une terrasse avec barbecue. Une connexion Wi-Fi est disponible gratuitement.L'hébergement climatisé comprend une télévision par câble à écran plat, un lecteur DVD et une terrasse. Les salles de bains privatives sont pourvues d'une baignoire ou d'une douche et d'un sèche-cheveux.La cuisine équipée comprend des plaques de cuisson, un four micro-ondes, un grille-pain, des ustensiles de cuisine et un four. Elles comprennent également une machine à café et une bouilloire électrique. Vous pourrez prendre vos repas à l'intérieur ou à l'extérieur.Enfin, l'aéroport de Provence est implanté à 35 km. Le stationnement sur place est gratuit.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.L'établissement Villa Bobnell accueille des clients Booking.com depuis le 16 avr. 2014.En voir plus",9.4,https://www.booking.com/hotel/fr/villa-bobnell.fr.html,Empty,43.2204519,5.5360908
2,Cassis,appartement cosy à 10 mètres du port de Cassis,"6 Rue Bremond, 13260 Cassis, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement appartement cosy à 10 mètres du port de Cassis ! Connectez-vous pour économiser. Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'appartement cosy à 10 mètres du port de Cassis est situé à Cassis, à seulement 400 mètres de la Grande Mer et à 600 mètres de Bestouan. Cet appartement se trouve à 1 km de la plage de l'Anse de Corton et à 19 km du stade Orange Vélodrome.Cet appartement climatisé comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.Vous pourrez pratiquer la randonnée, la pêche et le vélo dans les environs. Un casino est à votre disposition sur place.Vous séjournerez à 20 km de la station de métro Rond-Point du Prado et du parc des expositions Marseille Chanot. L'aéroport le plus proche, celui de Marseille Provence, 45 km de l'appartement cosy à 10 mètres du port de Cassis.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.L'établissement appartement cosy à 10 mètres du port de Cassis accueille des clients Booking.com depuis le 31 août 2019.En voir plus",8.3,https://www.booking.com/hotel/fr/appartement-cosy-a-10-metres-du-port-de-cassis.fr.html,Empty,43.21533507,5.53686093
2,Cassis,So'Conciergerie -Studio situé dans le centre ville,"19 Rue Michel Blanc, 13260 Cassis, France","Le So'Conciergerie -Studio situé dans le centre ville est un hébergement en bord de mer situé à Cassis, à 300 mètres de la Grande Mer et à 700 mètres de la plage de l'Anse de Corton. Il offre une vue sur la ville et propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.Cet appartement comprend une chambre, une télévision à écran plat ainsi qu'une cuisine entièrement équipée avec un réfrigérateur, un lave-vaisselle, un lave-linge, un micro-ondes et des plaques de cuisson. Les serviettes et le linge de lit sont fournis.Vous séjournerez à moins de 1 km de Bestouan et à 20 km du stade Orange Vélodrome. L'aéroport de Marseille-Provence, le plus proche, est implanté à 46 km.En voir plus",8.5,https://www.booking.com/hotel/fr/so-conciergerie-studio-situe-dans-le-centre-ville.fr.html,Empty,43.213898,5.5391603
2,Cassis,LA CASSIRENE - Maisonnette centre Cassis - Jardin,"Montée des Escaliers 11 Rue de l'Arène, 13260 Cassis, France","L'établissement LA CASSIRENE - Maisonnette centre Cassis - Jardin est situé à Cassis, à 200 mètres de la Grande Mer, à 600 mètres de la plage de l'Anse de Corton et à moins de 1 km de Bestouan. Cet appartement se trouve à 20 km du parc des expositions et centre de conventions Marseille Chanot et à 21 km de la station de métro La Timone.Cet appartement climatisé comprend un coin repas, une cuisine avec un réfrigérateur et une télévision à écran plat.Vous séjournerez à 20 km du stade Orange Vélodrome et de la station de métro Rond-Point du Prado. L'aéroport le plus proche, celui de Marseille Provence, est situé à 45 km.L'établissement LA CASSIRENE - Maisonnette centre Cassis - Jardin accueille des clients Booking.com depuis le 24 mai 2020.En voir plus",8.4,https://www.booking.com/hotel/fr/la-cassirene-maisonnette-centre-cassis-jardin.fr.html,Empty,43.21378,5.5407358
2,Cassis,"AQUARIUS IN CASSIS, Chambres d'Hôtes","22 Impasse des Brayes, 13260 Cassis, France","Situé à Cassis, à 1,2 km de Bestouan, l'AQUARIUS IN CASSIS, Chambres d'Hôtes propose des hébergements avec une piscine extérieure, un parking privé gratuit, un jardin et une terrasse. Vous séjournerez à 1,5 km de la Grande Mer, à 1,8 km de la plage de l'Anse de Corton et à 19 km du stade Orange Vélodrome. La station de métro La Timone se trouve à 21 km de la maison d'hôtes et celle de Castellane à 21 km.Toutes les chambres disposent d'une armoire. Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux. Certaines chambres offrent une vue sur la montagne. Le linge de lit et les serviettes sont fournis.L'AQUARIUS IN CASSIS, Chambres d'Hôtes sert un petit-déjeuner continental.Vous pourrez pratiquer diverses activités à Cassis et dans ses environs, telles que la randonnée, la pêche et la plongée avec tuba.L'AQUARIUS IN CASSIS, Chambres d'Hôtes se trouve à 19 km de la station de métro Rond-Point du Prado et à 20 km du parc des expositions et centre de conventions Marseille Chanot. L'aéroport de Marseille-Provence, le plus proche, est implanté à 45 km.C'est le quartier préféré des voyageurs visitant Cassis, selon les commentaires clients indépendants.En voir plus",9.4,https://www.booking.com/hotel/fr/aquarius-in-cassis-chambres-d-hotes.fr.html,Empty,43.2223547,5.5345386
2,Cassis,Le Chavanne - Parking - Vue - Centre ville - 2 Ch,"4 Avenue de la Viguerie, 13260 Cassis, France","Offrant une vue sur la ville, Le Chavanne - Parking - Vue - Centre ville - 2 Ch propose un hébergement avec une terrasse et un balcon, à environ 500 mètres de Bestouan. Situé à 500 mètres de la Grande Mer, il dispose d'un jardin et d'un parking privé gratuit.Cet appartement comprend 2 chambres, une télévision à écran plat, un coin salon et une salle de bains pourvue d'une baignoire. Sa cuisine est équipée d'un réfrigérateur et d'un lave-vaisselle. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.Vous séjournerez à 1,1 km de la plage de l'Anse de Corton et à 19 km du stade Orange Vélodrome. L'aéroport le plus proche, celui de Marseille Provence, est situé à 45 km.C'est le quartier préféré des voyageurs visitant Cassis, selon les commentaires clients indépendants.En voir plus",9.0,https://www.booking.com/hotel/fr/le-chavanne-parking-vue-centre-ville-2-ch.fr.html,Empty,43.215038,5.5361786
2,Cassis,charmant studio,"25 Rue de la Ciotat, 13260 Cassis, France","Offrant une vue sur le jardin, le charmant studio propose un hébergement avec une terrasse et une bouilloire, à environ 5 km du cap Canaille.L'appartement dispose d'une télévision à écran plat, d'une cuisine équipée d'un micro-ondes et d'un réfrigérateur, d'un lave-linge et d'une salle de bains avec un bidet.L'aéroport de Marseille-Provence, le plus proche, est implanté à 50 km.L'établissement charmant studio accueille des clients Booking.com depuis le 7 juil. 2019.En voir plus",8.6,https://www.booking.com/hotel/fr/charmant-studio-cassis.fr.html,Empty,43.2152729,5.5418386
2,Cassis,CALANQUE DE PORT PIN,"1er étage 6 Rue Michel Arnaud, 13260 Cassis, France","Situé à Cassis, à 200 mètres de la Grande Mer et à 700 mètres de Bestouan, le CALANQUE DE PORT PIN propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat. Cet appartement se trouve à 20 km de la station de métro Rond-Point du Prado et du parc des expositions et centre de conventions Marseille Chanot.Cet appartement climatisé comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.Un casino est disponible sur place. Vous pourrez pratiquer la randonnée et la pêche dans les environs.Vous séjournerez à moins de 1 km de la plage de l'Anse de Corton et à 20 km du stade Orange Vélodrome. L'aéroport de Marseille-Provence, le plus proche, est implanté à 45 km.En voir plus",8.2,https://www.booking.com/hotel/fr/calanque-de-port-pin.fr.html,Empty,43.21459053,5.53786767
3,Marseille,Hotel Le M,"115 Rue Paradis, Castellane et Préfecture, 13006 Marseille, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Le M ! Connectez-vous pour économiser. L'Hotel Le M propose un hébergement 3 étoiles à Marseille, à 2,7 km de la plage des Catalans et à 600 mètres de la station de métro Castellane. Doté d'un salon commun, cet hôtel 3 étoiles propose des chambres climatisées avec connexion Wi-Fi gratuite et salle de bains privative. L'établissement assure des services d'étage et de bagagerie.Les chambres sont équipées d'une bouilloire. Tous les logements de l'Hotel Le M sont équipés d'une télévision à écran plat et d'un sèche-cheveux.Parlant allemand, anglais, espagnol et français, le personnel de la réception ouverte 24h/24 se fera un plaisir de vous fournir des informations pratiques sur la région.Vous séjournerez à proximité de la rue Saint-Ferréol, de la station de métro Vieux Port et de la basilique Notre-Dame de la Garde. L'aéroport de Marseille-Provence, le plus proche, est implanté à 23 km.En voir plus",8.3,https://www.booking.com/hotel/fr/le-m-marseille1.fr.html,Empty,43.288782,5.378967
3,Marseille,Toyoko INN Marseille Saint Charles,"25 Avenue du General Leclerc, 13003 Marseille, France","Situé à Marseille, à seulement 5 minutes à pied de la gare de Marseille Saint-Charles, le Toyoko INN Marseille Saint Charles dispose d’un jardin et d’une connexion Wi-Fi gratuite. L’établissement est facilement accessible depuis l’autoroute A7. Un parking sécurisé est disponible mais les places de stationnement sont limitées et ne peuvent pas être réservées à l'avance.Les chambres sont équipées de la climatisation, d’une télévision à écran plat, d’un bureau et d’une salle de bains privative avec baignoire.Parlant français et anglais, le personnel de la réception se fera un plaisir de vous aider à tout moment de la journée.Vous séjournerez à 1,1 km du Vieux-Port de Marseille et à 20 minutes à pied du centre commercial Les Terrasses du Port. L’aéroport Marseille-Provence, le plus proche, se situe quant à lui à 20 km.Chaîne hôtelière/marque:Toyoko InnEn voir plus",7.8,https://www.booking.com/hotel/fr/toyoko-inn-marseille-saint-charles.fr.html,Empty,43.304229,5.376624
3,Marseille,LE PANIER ENCHANTÉ - Suites & Loft - Terrasse et patio au dessus du Vieux Port,"7 Rue de la Charité, 13002 Marseille, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement LE PANIER ENCHANTÉ - Suites & Loft - Terrasse et patio au dessus du Vieux Port ! Connectez-vous pour économiser. Situé dans le centre de Marseille, à 2,8 km de la plage des Catalans et à 700 mètres de la station de métro Joliette, l'établissement LE PANIER ENCHANTÉ - Suites & Loft - Terrasse et patio au dessus du Vieux Port propose un hébergement avec connexion Wi-Fi gratuite, climatisation et accès à un jardin avec terrasse.L'appartement dispose d'une télévision à écran plat et d'une salle de bains privative avec articles de toilette gratuits, sèche-cheveux et douche. Plusieurs possèdent une cuisine équipée d'un réfrigérateur, d'un four et d'un micro-ondes.Vous séjournerez à proximité de la station de métro Vieux Port, du centre commercial Les Terrasses du Port et du musée des civilisations de l'Europe et de la Méditerranée. L'aéroport de Marseille-Provence, le plus proche, est implanté à 21 km.C'est le quartier préféré des voyageurs visitant Marseille, selon les commentaires clients indépendants.En voir plus",7.8,https://www.booking.com/hotel/fr/le-panier-enchante-suites-amp-spa.fr.html,Empty,43.300097,5.367585
3,Marseille,Villages Clubs du Soleil - MARSEILLE,"Rue François Simon, 13003 Marseille, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Villages Clubs du Soleil - MARSEILLE ! Connectez-vous pour économiser. Doté d'une piscine extérieure ouverte en saison, d'un restaurant et d'une aire de jeux pour enfants, l'établissement Villages Clubs du Soleil - MARSEILLE vous accueille à Marseille, à 2 km de la gare de Marseille-Saint-Charles. La connexion Wi-Fi et le parking privé sur place sont gratuits.Les chambres comportent un bureau et une salle de bains privative pourvue d'une douche.Un service de navette est assuré gratuitement pour rejoindre le Palais Longchamps. Vous pourrez également jouer au ping-pong et aux fléchettes sur place.Vous séjournerez à 5 km du palais du Pharo et à 6 km du stade Vélodrome. L'aéroport de Marseille-Provence est quant à lui accessible en 30 minutes de route.En voir plus",8.0,https://www.booking.com/hotel/fr/les-villages-clubs-du-soleil-marseille.fr.html,Empty,43.31284784,5.39198309
3,Marseille,Appart'City Confort Marseille Centre Prado Vélodrome,"1 Rue Vandel, 13008 Marseille, France","L'Appart'City Confort Marseille Centre Prado Vélodrome est situé à seulement 200 mètres de la station de métro Périer, qui mène directement au centre de Marseille, au musée des civilisations de l'Europe et de la Méditerranée(MuCEM) et au vieux port. Le Palais des congrès et le stade Vélodrome se trouvent à proximité de l'établissement.Les hébergements de style contemporain sont équipés d'une télévision à écran LCD. Chaque chambre, suite et studio comprend également une salle de bains privative avec des articles de toilette gratuits.Le matin, vous dégusterez un petit-déjeuner buffet dans la salle à manger. La réception est quant à elle ouverte 24h/24. Vous profiterez aussi gratuitement d'une connexion Wi-Fi, ainsi que des ordinateurs dans la salle de divertissements et de l'espace Nespresso.Enfin, l'Appart'City Confort Marseille Centre Prado Vélodrome bénéficie d'un emplacement idéal, à seulement 4 stations de métro de la gare Saint-Charles. De plus, vous disposerez d'un parking moyennant des frais supplémentaires.L'établissement Appart'City Confort Marseille Centre Prado Vélodrome accueille des clients Booking.com depuis le 29 déc. 2011.En voir plus",7.6,https://www.booking.com/hotel/fr/seven-urban-suites.fr.html,Empty,43.2798554,5.390496
3,Marseille,Montempô Marseille Centre Dôme,"5 impasse Madeleine Simon, 13004 Marseille, France","Situé à Marseille, le Montempô Marseille Centre Dôme se trouve à 2,9 km de la station de métro La Timone et à 4,2 km de la station de métro Vieux-Port. Vous profiterez gratuitement d’une connexion Wi-Fi dans l’ensemble de l’établissement.Tous les logements disposent d'une salle de bains privative, d'une télévision à écran plat et d'une kitchenette entièrement équipée.L’appart’hôtel sert un petit-déjeuner continental.La station de métro Castellane et la gare de Marseille Saint-Charles se trouvent à 4,3 km. L’aéroport de Marseille-Provence, le plus proche, est situé à 24 km.L'établissement Montempô Marseille Centre Dôme accueille des clients Booking.com depuis le 16 oct. 2020.En voir plus",7.3,https://www.booking.com/hotel/fr/montempo-marseille-centre.fr.html,Empty,43.31371049,5.40388192
3,Marseille,Marseille City Chambres&Appartements,"26 Boulevard des Dames, 13002 Marseille, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Marseille City Chambres&Appartements ! Connectez-vous pour économiser. Le Marseille City Chambres&Appartements propose des chambres et des appartements situés à 10 minutes à pied du Vieux-Port de Marseille et de Saint-Charles, la principale gare ferroviaire. Vous bénéficierez d'une connexion Wi-Fi gratuite.Les chambres comprennent la climatisation ainsi qu'une salle de bains privative avec une douche, un sèche-cheveux et des articles de toilette gratuits.Les appartements comprennent la climatisation, une télévision à écran plat et une cuisine tout équipée. Leur salle de bains est pourvue d'une douche, d’un sèche-serviettes et de toilettes.Vous trouverez des bars et des restaurants à moins de 200 mètres. En 10 minutes de marche, vous rejoindrez la Canebière, la rue principale et historique de Marseille, ainsi que le quartier d'affaires EuroMéditerranée.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,0 pour un séjour à deux.L'établissement Marseille City Chambres&Appartements accueille des clients Booking.com depuis le 16 nov. 2012.En voir plus",9.3,https://www.booking.com/hotel/fr/marseillecity-chambre-d-ha-tes-dans-un-loft.fr.html,Empty,43.30195653,5.37229434
3,Marseille,Aparthotel Adagio Marseille Timone,"21, Chemin de l'Armée d'Afrique, 13005 Marseille, France","L'Aparthotel Adagio Marseille Timone propose des hébergements indépendants bénéficiant de services hôteliers. L'établissement se situe au cœur de Marseille, à 500 mètres de la station de métro Timone, qui permet un accès direct au Vieux-Port et à la gare Saint-Charles. Il se trouve par ailleurs à 3,5 km du centre des congrès du Parc Chanot et du Stade Vélodrome. Ses installations comprennent un sauna et une salle de sport.Les suites et les studios de l'Aparthotel Adagio Marseille Timone affichent un style contemporain et sont accessibles par un ascenseur. Tous sont équipés de la climatisation, d'une télévision à écran LCD et d'une connexion Internet. Les suites sont dotées d'un coin salon, d'un coffre-fort et d'une télévision à écran plat. Chaque cuisine comporte des plaques de cuisson, un micro-ondes, un lave-vaisselle et divers ustensiles.Un petit-déjeuner buffet est servi chaque matin dans la salle à manger. En été vous pourrez aussi le déguster sur la terrasse de l'établissement.L'Aparthotel Adagio Marseille Timone possède une laverie, une réception ouverte 24h/24 et un parking privé disponible moyennant des frais supplémentaires. L'aéroport de Marseille Provence est à 29 km.L'établissement Aparthotel Adagio Marseille Timone accueille des clients Booking.com depuis le 18 mars 2011.En voir plus",7.7,https://www.booking.com/hotel/fr/hipark-residences-marseille.fr.html,Empty,43.2910567,5.40434003
3,Marseille,Hôtel Hermès,"2 rue Bonneterie, 13002 Marseille, France","L'hôtel Hermès se situe à seulement 35 mètres du Vieux-Port, dans le centre de Marseille. Il dispose d'une connexion Wi-Fi gratuite et d'un toit-terrasse avec vue panoramique sur le port et la ville.Les chambres de l'hôtel Hermès bénéficient d'une vue partielle sur le Vieux-Port. Elles sont insonorisées et équipées d'une télévision par satellite à écran plat, ainsi que d'une salle de bains privative.Le personnel de l'établissement est à votre disposition 24h/24. Vous pourrez savourer un petit-déjeuner buffet tous les matins dans la salle à manger.La station de métro Vieux-Port Hôtel de ville se situe à 3 minutes à pied de l'hôtel Hermès. La gare SNCF Saint-Charles se trouve, quant à elle, à 20 minutes de marche.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.En voir plus",8.0,https://www.booking.com/hotel/fr/hermes.fr.html,Empty,43.29655283,5.37188329
3,Marseille,Maison Dormoy,"43 RUE MARX DORMOY, 13004 Marseille, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Maison Dormoy ! Connectez-vous pour économiser. Dotée d’une connexion Wi-Fi gratuite, la Maison Dormoy propose des hébergements à Marseille, à 2,9 km de la rue Saint-Ferréol et à 3,2 km du centre commercial Les Terrasses du Port.Tous les matins, vous pourrez déguster un petit-déjeuner continental sur place.Vous séjournerez à 3,4 km du musée des Civilisations de l’Europe et de la Méditerranée ainsi qu’à 3,8 km du parc des expositions et centre de conventions Marseille Chanot. L’aéroport Marseille-Provence, le plus proche, se trouve à 29 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,7 pour un séjour à deux.En voir plus",9.1,https://www.booking.com/hotel/fr/maison-dormoy.fr.html,Empty,43.300563,5.396622
3,Marseille,Best Western Plus Hôtel La Joliette,"49 Avenue Robert Schuman, 13002 Marseille, France","Le Best Western Plus La Joliette est situé dans le centre de Marseille, à seulement 800 mètres du Vieux-Port et du MuCEM (musée des civilisations de l'Europe et de la Méditerranée). Vous serez aussi à 350 mètres du centre commercial Les Terrasses du Port. Ce boutique hôtel 4 étoiles est décoré dans l'esprit et le style d'un grand paquebot de croisière. Il vous accueille au cœur du quartier euro-méditerranéen.L’hébergement insonorisé et climatisé comprend une connexion Wi-Fi gratuite.Le Best Western Plus La Joliette propose des chambres à la décoration contemporaine, dotées de la climatisation et d'une salle de bains privative. Elles comportent aussi une télévision à écran plat avec Canal+ et une station d'accueil pour iPod.La station de tramway Joliette, la plus proche, vous attend à 2 minutes à pied. La gare Saint-Charles de Marseille est située à 2 stations de métro (3 minutes) du Best Western Plus La Joliette.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,4 pour un séjour à deux.Chaîne hôtelière/marque:Best Western PlusEn voir plus",7.9,https://www.booking.com/hotel/fr/best-western-la-joliette.fr.html,Empty,43.30365629,5.36660336
3,Marseille,"Holiday Inn Express Marseille Saint Charles, an IHG Hotel","15 Boulevard Maurice Bourdet, 13001 Marseille, France","L'Holiday Inn Express Marseille Saint Charles se situe en face de la gare dans le centre-ville de Marseille, à 10 minutes de marche du Vieux-Port. Il propose des chambres avec salle de bains privative et connexion Wi-Fi gratuite.Affichant une décoration moderne, toutes les chambres insonorisées comprennent la climatisation et une télévision par satellite à écran plat.Lors de votre séjour à l'Holiday Inn Express Marseille Saint Charles, vous savourerez un petit-déjeuner gratuit et le bar Le Mistral vous servira aussi des repas légers. Par ailleurs, vous apprécierez de vous détendre sur la terrasse. Sur place, vous disposerez également d'une réception ouverte 24h/24 et d'un service de blanchisserie assuré moyennant un supplément.Depuis la station de métro Saint-Charles (lignes 1 et 2), vous bénéficierez d'un accès direct au parc Chanot et au centre-ville. Enfin, accessible depuis l'A7, l'Holiday Inn Express Marseille Saint Charles possède un parking privé payant.C'est le quartier préféré des voyageurs visitant Marseille, selon les commentaires clients indépendants.L'établissement Holiday Inn Express Marseille Saint Charles, an IHG Hotel accueille des clients Booking.com depuis le 15 avr. 2010.Chaîne hôtelière/marque:Holiday Inn ExpressEn voir plus",7.9,https://www.booking.com/hotel/fr/holiday-inn-express-marseille-saint-charles.fr.html,Empty,43.30272424,5.37933044
3,Marseille,Résidence Kley,"23 rue Mathieu Stilatti, 13003 Marseille, France","Située à Marseille, la Résidence Kley possède un salon commun, une terrasse, des installations de sports nautiques et un court de tennis. Vous séjournerez à environ 1,1 km de la station de métro Joliette et à 1,3 km du centre commercial Les Terrasses du Port. Vous pourrez profiter d'animations en soirée et d'une cuisine commune.Les chambres comprennent un bureau et une armoire. Le linge de lit et les serviettes sont fournis.Vous pourrez jouer au ping-pong sur place. La région est prisée des amateurs de randonnée et de planche à voile.La Résidence Kley se trouve à 1,2 km de la gare de Marseille-Saint-Charles et à 1,9 km de la station de métro Vieux Port. L'aéroport de Marseille-Provence, le plus proche, est implanté à 21 km.L'établissement Résidence Kley accueille des clients Booking.com depuis le 13 mars 2019.En voir plus",7.6,https://www.booking.com/hotel/fr/residence-kley.fr.html,Empty,43.308979,5.376493
3,Marseille,Kyriad Marseille Palais Des Congrès – Vélodrome,"162 Boulevard Rabatau Daniel Matalon, 13010 Marseille, France","Installé à 1 km du stade vélodrome dans le sud de Marseille, le Kyriad Marseille Palais Des Congrès - Vélodrome propose des chambres climatisées dotées d'une connexion Wi-Fi gratuite ainsi que d'une télévision par satellite avec les chaînes Canal+.Le restaurant sur place sert un petit-déjeuner buffet et une cuisine française traditionnelle pour le déjeuner et le dîner. Le soir, vous pourrez vous détendre dans le grand bar de l'hôtel.Cet établissement possède une réception ouverte 24h/24 et des salles de réunion.Le Kyriad Marseille Palais Des Congrès – Vélodrome se situe à 3 km du Vieux-Port de Marseille et à 2 km de la plage la plus proche. Un parking est fourni sur place.L'établissement Kyriad Marseille Palais Des Congrès – Vélodrome accueille des clients Booking.com depuis le 4 août 2005.En voir plus",7.7,https://www.booking.com/hotel/fr/hotelkyriadrabatau.fr.html,Empty,43.28066065,5.39956301
3,Marseille,Résidence Carpe Diem,"Résidence Carpe Diem 29 rue Pautrier, 13004 Marseille, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Résidence Carpe Diem ! Connectez-vous pour économiser. Offrant une vue sur son jardin, la Résidence Carpe Diem est située à Marseille, à 1,7 km de la gare Saint-Charles et à 3 km de la station de métro La Timone.Tous les logements comprennent une terrasse offrant une vue sur la ville, une télévision par câble à écran plat, un coin repas, une kitchenette bien équipée ainsi qu'une salle de bains privative pourvue d'une douche, d'articles de toilette gratuits et d'un sèche-cheveux. Un réfrigérateur, un four, un micro-ondes, une machine à café et une bouilloire sont également fournis.Vous séjournerez à 3,3 km de la station de métro Joliette et à 3,5 km du centre commercial Les Terrasses du Port. L'aéroport de Marseille-Provence, le plus proche, est implanté à 23 km.En voir plus",7.0,https://www.booking.com/hotel/fr/residence-carpe-diem.fr.html,Empty,43.30983566,5.39277493
3,Marseille,Sofitel Marseille Vieux-Port,"36 Boulevard Charles Livon, 13007 Marseille, France","Doté d’un accès gratuit au spa, au sauna et au hammam, le Sofitel Marseille Vieux-Port est également pourvu de 3 terrasses surplombant le Vieux-Port de Marseille. Certains hébergements incluent la climatisation et une terrasse donnant sur le port.Décorés avec élégance, tous les logements possèdent un minibar, une télévision par satellite à écran plat et une station d'accueil pour iPod. Aménagées avec goût, plusieurs salles de bains sont munies d’une télévision.Offrant une vue panoramique sur le port, le restaurant Les Trois Forts prépare une cuisine gastronomique accompagnée de vins raffinés et de champagnes. Sur place, la brasserie Carré Bistromanie sert le petit-déjeuner, le déjeuner et le dîner et vend des pâtisseries entre les repas. Vous aurez la possibilité de commander des cocktails au bar Dantès Skylounge.La salle de sport est accessible gratuitement 24h/24.Vous pourrez profiter d’un parking souterrain privé sur place et disposerez de garages, sur demande. Vous séjournerez à 500 mètres de la plage des Catalans. Un ferry part du port de plaisance situé à proximité et vous permettra de rejoindre le château d’If.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.L'établissement Sofitel Marseille Vieux-Port accueille des clients Booking.com depuis le 2 avr. 2007.En voir plus",8.2,https://www.booking.com/hotel/fr/sofitel-marseille-vieux-port.fr.html,Empty,43.29242722,5.36084533
3,Marseille,Mercure Marseille Canebière Vieux-Port,"48 La Canebiere, 13001 Marseille, France","Idéalement situé dans le centre de Marseille, le Mercure Marseille Canebière Vieux-Port propose des chambres climatisées, un service de prêt de vélos, une connexion Wi-Fi gratuite et un salon commun. Chaque hébergement de cet hôtel 4 étoiles offre une vue sur la ville. Vous aurez accès à un restaurant et à un bar. Des services d'étage, de concierge et de bagagerie sont assurés.Les chambres sont équipées d'une télévision par câble à écran plat, d'un minibar, d'une bouilloire, d'une douche, d'articles de toilette gratuits et d'une armoire. Leur salle de bains privative est pourvue d'un sèche-cheveux.Le Mercure Marseille Canebière Vieux-Port sert un petit-déjeuner sans gluten.Le personnel de la réception parle français, anglais et espagnol.Vous séjournerez à proximité de la station de métro Vieux Port, de la rue Saint-Ferréol et de la station de métro Castellane. L'aéroport de Marseille-Provence, le plus proche, est implanté à 22 km.C'est le quartier préféré des voyageurs visitant Marseille, selon les commentaires clients indépendants.L'établissement Mercure Marseille Canebière Vieux-Port accueille des clients Booking.com depuis le 28 mai 2019.Chaîne hôtelière/marque:MercureEn voir plus",8.2,https://www.booking.com/hotel/fr/mercure-marseille-canebiere-vieux-port.fr.html,Empty,43.296986,5.379321
